account_number,bank_name,date,description,debit,credit,balance
47315310556,ROYAL COMMERCE BANK,20/01/2024,NEFT Dr-609123480358-GST PAYMENT-GSTIN 78D4512,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,20/01/2024,CASH DEPOSIT-Neha Kapoor,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,22/01/2024,CLG-REALTY VENTURES LTD,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,23/01/2024,UPI/CR/883653131932/Pooja Agarwal/7017110002@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,24/01/2024,UPI/CR/295611067760/Amit Joshi/9489154375@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,24/01/2024,IMPS-487249926439-HEALTHPLUS PHARMA LTD,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,25/01/2024,NEFT-953300860706-MEDCARE LABORATORIES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,27/01/2024,REVERSAL-UPI/CR/883653131932/Pooja Agarwal/7017110002@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,27/01/2024,NEFT-504559440889-INVESTMENT SERVICES INDIA,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,27/01/2024,IMPS-185583091590-Anjali Singh,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,27/01/2024,IMPS-475892164725-Simran Malhotra,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,27/01/2024,NEFT-431615023795-Anjali Agarwal,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,29/01/2024,CASH WITHDRAWAL-Rajesh Kumar,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,29/01/2024,CASH WITHDRAWAL-Rohit Malhotra,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,30/01/2024,NEFT-549818243349-Amit Sharma,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,31/01/2024,IMPS-193464366543-CLOUDTECH SERVICES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,31/01/2024,NEFT-567928024718-CLOUDTECH SERVICES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,31/01/2024,NEFT-151201745757-Rohit Joshi,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,02/02/2024,NEFT-580240639836-AUTOMOTIVE PARTS CORP,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,02/02/2024,NEFT-198358495810-APEX HEAVY INDUSTRIES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,03/02/2024,NEFT-286330044759-CLOUDTECH SERVICES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,03/02/2024,CASH DEPOSIT-Rajesh Kapoor,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,03/02/2024,CLG-MOTOR INDUSTRIES LTD,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,03/02/2024,NEFT-364922956006-Karan Gupta,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,05/02/2024,CASH WITHDRAWAL-Arun Verma,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,05/02/2024,CHQ PAID-Neha Agarwal-MICR,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,05/02/2024,CHQ PAID-Neha Singh-MICR,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,05/02/2024,IMPS-370269473528-INVESTMENT SERVICES INDIA,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,06/02/2024,IMPS-246351270857-Neha Mehta,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,07/02/2024,ATM WDL-75041,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,07/02/2024,CLG-WEBSTREAM LIMITED,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,07/02/2024,NEFT-936716171770-INFOCORE TECHNOLOGIES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,08/02/2024,NEFT Dr-151920855973-INSURANCE SUBSCRIPTION,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,08/02/2024,RTGS-ICICR574326613146-Kavita Singh,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,08/02/2024,ATM WDL-73534,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,09/02/2024,NEFT-645709990328-LIFELINE PHARMACEUTICAL,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,09/02/2024,UPI/DR/677912873162/Vikram Mehta/7106430024@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,10/02/2024,NEFT Dr-174989902607-LOAN EMI-MONTHLY INSTALLMENT,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,10/02/2024,IMPS-559232586056-Karan Joshi,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,12/02/2024,SERVICE CHARGES-Cheque Book Charges,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,13/02/2024,CASH DEPOSIT-Suresh Mehta,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,13/02/2024,CHQ PAID-Rajesh Malhotra-MICR,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,13/02/2024,NEFT-361826254080-SOFTWAVE TECHNOLOGIES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,14/02/2024,IMPS-496074829097-WELLNESS BRANDS INDIA,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,15/02/2024,CASH DEPOSIT-Arun Agarwal,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,15/02/2024,CASH DEPOSIT-Rajesh Sharma,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,15/02/2024,NEFT-841044046064-INDUSTRIAL COMPONENTS INDIA,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,16/02/2024,CLG-FINANCE SOLUTIONS INDIA,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,16/02/2024,NEFT-899367934903-GST PAYMENT-GSTIN,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,17/02/2024,UPI/DR/770036809029/Kavita Kapoor/9233531272@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,17/02/2024,NEFT-351920309052-Kavita Kumar,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,19/02/2024,Dividend Cr-HEALTHCARE PRODUCTS LTD-EQUITY SHARES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,19/02/2024,CLG-COTTON MILLS CORP,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,20/02/2024,NEFT Dr-565636612281-GST PAYMENT-GSTIN 79C7355,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,21/02/2024,RTGS-ICICR996927088381-Rohit Joshi,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,22/02/2024,NEFT-839306398766-LOAN DISBURSEMENT-FINANCE SOLUTIONS INDIA,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,22/02/2024,IMPS-258873137103-URBAN ESTATES INDIA,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,22/02/2024,NEFT-292874630203-SOFTWAVE TECHNOLOGIES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,24/02/2024,UPI/DR/699041356027/Simran Agarwal/9692041230@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,24/02/2024,CASH DEPOSIT-Priya Singh,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,27/02/2024,UPI/CR/830086239675/Amit Kapoor/9804622080@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,27/02/2024,CHQ PAID-Neha Kumar-MICR,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,28/02/2024,NEFT-166350489738-TECHVISION SYSTEMS,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,28/02/2024,CHQ PAID-Suresh Verma-MICR,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,28/02/2024,Service Charges-Statement Charges,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,28/02/2024,Service Charges-Account Maintenance,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,01/03/2024,ATM WDL-93072,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,02/03/2024,CHQ PAID-Anjali Singh-MICR,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,04/03/2024,FAILED-INSUFFICIENT FUNDS-IMPS-502883403266-Amit Gupta,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,04/03/2024,CHQ PAID-Simran Joshi-MICR,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,04/03/2024,IMPS-353364822419-Karan Kapoor,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,05/03/2024,UPI/CR/995805032478/Rajesh Singh/9694660728@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,06/03/2024,NEFT-322430200864-Priya Sharma,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,06/03/2024,NEFT-551540578808-Rajesh Kumar,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,06/03/2024,RTGS-ICICR646026863427-MOTOR INDUSTRIES LTD,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,06/03/2024,NEFT-792651833744-FINANCE SOLUTIONS INDIA,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,07/03/2024,NEFT-625801394140-LOAN DISBURSEMENT-INVESTMENT SERVICES INDIA,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,07/03/2024,NEFT-715776655236-METROPOLITAN BUILDERS,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,07/03/2024,FAILED-INSUFFICIENT FUNDS-UPI/DR/637379752099/Rohit Kumar/7905605165@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,07/03/2024,NEFT-491111225309-Karan Malhotra,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,09/03/2024,UPI/CR/814717197522/Priya Sharma/6349160485@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,09/03/2024,CLG-NETFORGE TECHNOLOGIES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,11/03/2024,UPI/CR/917115118073/Anjali Malhotra/6272434619@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,11/03/2024,ATM WDL-93261,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,11/03/2024,ATM WDL-86136,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,13/03/2024,NEFT-257422317144-TECHVISION SYSTEMS,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,13/03/2024,NEFT-658274489380-CREDIT SERVICES LTD,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,14/03/2024,CASH DEPOSIT-Rohit Malhotra,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,14/03/2024,IMPS-907425690627-TECHVISION SYSTEMS,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,15/03/2024,CHQ PAID-Priya Gupta-MICR,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,15/03/2024,UPI/CR/333345016689/Suresh Gupta/6043527835@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,15/03/2024,Dividend Cr-APEX HEAVY INDUSTRIES-EQUITY SHARES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,16/03/2024,CLG-NETPULSE SYSTEMS,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,19/03/2024,NEFT-537786721337-GST PAYMENT-GSTIN,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,20/03/2024,RTGS-ICICR706462040603-GATEWAY PROJECTS LTD,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,20/03/2024,NEFT-651407848768-NETPULSE SYSTEMS,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,20/03/2024,NEFT Dr-441237984671-GST PAYMENT-GSTIN 16B2030,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,21/03/2024,CASH WITHDRAWAL-Rajesh Kumar,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,22/03/2024,UPI/DR/617594048964/Simran Agarwal/6320914248@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,23/03/2024,UPI/DR/228030357243/Pooja Malhotra/8312745300@pay,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,23/03/2024,IMPS-601019522905-Vikram Malhotra,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,23/03/2024,CLG-HOUSING DEVELOPERS CORP,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,26/03/2024,IMPS-318211531275-CREDIT SERVICES LTD,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,26/03/2024,SERVICE CHARGES-Online Banking Charges,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,26/03/2024,NEFT-345133862330-Pooja Malhotra,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,27/03/2024,CHQ PAID-Rohit Kapoor-MICR,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,27/03/2024,CASH DEPOSIT-Vikram Kumar,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,27/03/2024,IMPS-775135860565-FINANCE SOLUTIONS INDIA,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,27/03/2024,IMPS-248144612228-Priya Verma,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,28/03/2024,NEFT-788865045299-Priya Kumar,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,28/03/2024,CLG-APEX HEAVY INDUSTRIES,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,28/03/2024,Service Charges-Demat Account AMC,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,28/03/2024,Service Charges-Online Banking Charges,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,30/03/2024,IMPS-634206463794-Arun Kapoor,0.0,0.0,0.0
47315310556,ROYAL COMMERCE BANK,30/03/2024,NEFT-254095865030-Neha Mehta,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,02/01/2024,IMPS-985090131949-HIGHWAY DEVELOPERS INDIA,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,02/01/2024,CLG-SUPPLY CHAIN CORP,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,03/01/2024,IMPS-552224823532-EXPRESS LOGISTICS INDIA,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,04/01/2024,NEFT-596298169948-PREMIUM INFRASTRUCTURE,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,05/01/2024,CLG-GATEWAY PROJECTS LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,05/01/2024,NEFT-269134761376-Priya Pillai,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,05/01/2024,SERVICE CHARGES-Demat Account AMC,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,06/01/2024,NEFT-262124277917-FASHION TEXTILES LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,08/01/2024,NEFT-769836040440-SOFTWAVE TECHNOLOGIES,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,08/01/2024,CHQ PAID-Srinivas Nair-MICR,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,08/01/2024,IMPS-445661286780-SOFTWAVE TECHNOLOGIES,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,08/01/2024,NEFT-519844249306-RETAIL SOLUTIONS INDIA,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,08/01/2024,NEFT-640263890480-CONSTRUCTION SOLUTIONS LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,08/01/2024,FAILED-INSUFFICIENT FUNDS-RTGS-ICICR891782617025-Priya Menon,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,09/01/2024,NEFT-251400582412-Ramesh Menon,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,09/01/2024,CLG-DIGITAL SOLUTIONS INDIA,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,10/01/2024,CHQ PAID-Ganesh Pillai-MICR,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,10/01/2024,CASH DEPOSIT-Lakshmi Reddy,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,10/01/2024,CHQ PAID-Karthik Iyer-MICR,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,11/01/2024,CLG-REALTY VENTURES LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,11/01/2024,UPI/CR/424960530267/Srinivas Reddy/7317549013@pay,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,12/01/2024,RTGS-ICICR637136397038-GATEWAY PROJECTS LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,12/01/2024,RTGS-ICICR438734663132-Kavitha Iyer,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,13/01/2024,RTGS-ICICR998585027298-THERMAL SYSTEMS LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,13/01/2024,IMPS-699013196376-CONSTRUCTION SOLUTIONS LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,15/01/2024,RTGS-ICICR340015397843-PERSONAL CARE LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,15/01/2024,NEFT Dr-524973253250-CLOUD SUBSCRIPTION,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,15/01/2024,CASH DEPOSIT-Venkatesh Murthy,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,16/01/2024,NEFT-216507573554-Subramaniam Krishnan,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,17/01/2024,CHQ PAID-Priya Reddy-MICR,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,17/01/2024,ATM WDL-59011,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,17/01/2024,NEFT-351902761432-Karthik Murthy,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,19/01/2024,NEFT Dr-272737249070-SOFTWARE SUBSCRIPTION,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,20/01/2024,NEFT Dr-737623124359-GST PAYMENT-GSTIN 47C7262,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,20/01/2024,UPI/DR/244541074023/Anitha Naidu/9611926351@pay,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,20/01/2024,IMPS-887337490952-Subramaniam Pillai,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,22/01/2024,CASH WITHDRAWAL-Ramesh Nair,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,23/01/2024,CASH WITHDRAWAL-Anitha Nair,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,23/01/2024,IMPS-183286728024-INFOCORE TECHNOLOGIES,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,24/01/2024,CASH WITHDRAWAL-Priya Krishnan,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,24/01/2024,CASH WITHDRAWAL-Ganesh Iyer,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,25/01/2024,RTGS-ICICR972871439332-Lakshmi Krishnan,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,25/01/2024,CHQ PAID-Ramesh Iyer-MICR,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,27/01/2024,NEFT-412436866943-Ramesh Menon,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,27/01/2024,CLG-LIFELINE PHARMACEUTICAL,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,27/01/2024,CLG-URBAN ESTATES INDIA,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,29/01/2024,NEFT-188566946613-Anitha Nair,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,29/01/2024,IMPS-713621912848-THERMAL SYSTEMS LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,29/01/2024,NEFT-298201120209-WELLNESS BRANDS INDIA,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,30/01/2024,NEFT-693389761608-APEX HEAVY INDUSTRIES,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,30/01/2024,CASH WITHDRAWAL-Kavitha Murthy,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,30/01/2024,RTGS-ICICR250448451064-Ramesh Menon,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,31/01/2024,IMPS-635297883791-MOTOR INDUSTRIES LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,31/01/2024,UPI/CR/637258669499/Srinivas Nair/8592278750@pay,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,01/02/2024,UPI/DR/225680220191/Kavitha Nair/7370007788@pay,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,02/02/2024,UPI/CR/621621281004/Priya Pillai/8103932278@pay,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,02/02/2024,IMPS-736972864228-THERMAL SYSTEMS LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,02/02/2024,CHQ PAID-Priya Iyer-MICR,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,02/02/2024,Dividend Cr-DAILY NEEDS LIMITED-EQUITY SHARES,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,03/02/2024,NEFT-350913966200-DATABRIDGE INFOTECH,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,03/02/2024,REVERSAL-IMPS-635297883791-MOTOR INDUSTRIES LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,05/02/2024,CASH DEPOSIT-Ganesh Murthy,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,05/02/2024,CASH DEPOSIT-Srinivas Murthy,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,05/02/2024,RTGS-ICICR368052865626-METROPOLITAN BUILDERS,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,06/02/2024,CASH WITHDRAWAL-Kavitha Rao,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,06/02/2024,NEFT-932317640405-MOTOR INDUSTRIES LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,07/02/2024,NEFT Dr-379112102275-UTILITY SUBSCRIPTION,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,07/02/2024,NEFT-702698684475-Lakshmi Pillai,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,09/02/2024,RTGS-ICICR928763515794-THERMAL SYSTEMS LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,09/02/2024,ATM WDL-91766,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,09/02/2024,RTGS-ICICR258297348472-Kavitha Naidu,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,09/02/2024,CASH WITHDRAWAL-Priya Iyer,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,09/02/2024,SERVICE CHARGES-Demat Account AMC,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,10/02/2024,NEFT-569230014682-Srinivas Iyer,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,12/02/2024,NEFT-765886432919-Karthik Murthy,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,13/02/2024,NEFT-685922506060-TECHVISION SYSTEMS,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,14/02/2024,IMPS-176232164717-GATEWAY PROJECTS LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,15/02/2024,NEFT Dr-753902271003-INSURANCE SUBSCRIPTION,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,15/02/2024,IMPS-548266276756-Priya Rao,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,16/02/2024,CHQ PAID-Priya Nair-MICR,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,16/02/2024,IMPS-486039813767-MOTOR INDUSTRIES LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,19/02/2024,IMPS-182572073869-THERMAL SYSTEMS LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,19/02/2024,NEFT Dr-855799459643-CLOUD SUBSCRIPTION,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,19/02/2024,CLG-GATEWAY PROJECTS LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,19/02/2024,CHQ PAID-Priya Rao-MICR,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,20/02/2024,NEFT-625544764499-Srinivas Pillai,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,20/02/2024,NEFT Dr-963568705001-GST PAYMENT-GSTIN 52D4091,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,20/02/2024,SERVICE CHARGES-Online Banking Charges,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,21/02/2024,CASH WITHDRAWAL-Ganesh Reddy,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,21/02/2024,IMPS-545682597257-URBAN ESTATES INDIA,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,21/02/2024,SERVICE CHARGES-NEFT/RTGS Charges,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,21/02/2024,CHQ PAID-Srinivas Pillai-MICR,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,22/02/2024,NEFT-830943397927-Subramaniam Krishnan,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,22/02/2024,NEFT-916927648911-Ramesh Iyer,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,23/02/2024,CLG-DATABRIDGE INFOTECH,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,23/02/2024,CHQ PAID-Srinivas Menon-MICR,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,24/02/2024,NEFT-132898990675-FINANCE SOLUTIONS INDIA,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,24/02/2024,CHQ PAID-Subramaniam Menon-MICR,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,26/02/2024,SERVICE CHARGES-NEFT/RTGS Charges,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,26/02/2024,UPI/DR/296871519897/Ramesh Iyer/7354761753@pay,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,27/02/2024,CLG-WELLNESS BRANDS INDIA,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,27/02/2024,CASH DEPOSIT-Ramesh Reddy,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,27/02/2024,CASH DEPOSIT-Venkatesh Rao,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,27/02/2024,NEFT-823009846115-FASHION TEXTILES LTD,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,28/02/2024,RTGS-ICICR368563612436-Kavitha Krishnan,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,28/02/2024,Service Charges-NEFT/RTGS Charges,0.0,0.0,0.0
59656434555,ZENITH BANK OF INDIA,28/02/2024,Service Charges-SMS Alert Charges,0.0,0.0,0.0
