account_number,bank_name,date,amount,type,narration,payment_mode,category
86738991633,Metropolitan Bank,2024-01-08 20:05:16,67380.11,CREDIT,NEFT Cr-293451050930-ICIC0SF0002-COURIER NETWORKS INDIA--,NEFT,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-08 21:57:11,19429.38,DEBIT,ATM WDL-ATM CASH 41474,POS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-09 12:55:34,22847.32,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), TRADING HOUSE LTD",CHQ,SALARY
86738991633,Metropolitan Bank,2024-01-10 11:16:51,80851.65,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), RESIDENTIAL PROJECTS LTD",CHQ,SALARY
86738991633,Metropolitan Bank,2024-01-10 12:41:03,93874.68,DEBIT,RTGS Dr-CNRBR243543564611-HDFC0004171-KRISHNA NAIR-/NONE,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-10 20:06:45,20275.33,DEBIT,IMPS Dr-545064272583-DEEPA RAMAN,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-11 10:40:57,70792.56,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), BUILDING SOLUTIONS LTD",CHQ,SALARY
86738991633,Metropolitan Bank,2024-01-11 11:30:34,79078.49,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), SOFTWAVE TECHNOLOGIES",CHQ,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-11 18:05:30,8866.17,CREDIT,CASH-BNA-SELF-KARTHIK SUNDARAM,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-12 11:43:52,32657.71,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), TRANSPORT SYSTEMS CORP",CHQ,SALARY
86738991633,Metropolitan Bank,2024-01-12 12:34:56,8867.87,CREDIT,CASH-BNA-SELF-SHANTI NAIDU,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-13 11:14:41,28202.41,CREDIT,IMPS BRN SALARY TRF BY-TRANSPORT SYSTEMS CORP,IMPS,SALARY
86738991633,Metropolitan Bank,2024-01-13 13:04:18,197817.56,CREDIT,NEFT Cr-247332633260-ICIC0SF0002-TEXTILE SOLUTIONS INDIA--,NEFT,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-13 20:22:52,580024.51,DEBIT,RTGS Dr-CNRBR384435250902-HDFC0004171-SAVITHA SHETTY-/NONE,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-15 07:19:00,50017.75,DEBIT,Chq Paid-MICR Inward Clearing-KAVITHA MENON-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-15 19:11:34,10081.89,CREDIT,CASH-BNA-SELF-SRINIVAS VENKAT,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-15 20:18:17,1810.0,DEBIT,Cash Withdrawal-KRISHNA BALAJI,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-15 21:47:04,89504.17,DEBIT,RTGS Dr-CNRBR809578376874-HDFC0004171-SUBRAMANIAM HEGDE-/NONE,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-17 07:57:25,5237.49,DEBIT,Chq Paid-MICR Inward Clearing-DEEPA VENKAT-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-18 06:33:36,4235.37,CREDIT,NEFT Cr-718857904239-ICIC0SF0002-TRANSIT SOLUTIONS LTD--,NEFT,SALARY
86738991633,Metropolitan Bank,2024-01-18 15:15:10,36078.66,CREDIT,RTGS Cr-ICICR143527958752-ICIC0000011-PHARMATECH INDUSTRIES--/URGENT/,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-18 16:08:07,116181.69,CREDIT,RTGS Cr-ICICR650340305906-ICIC0000011-CAPITAL VENTURES INDIA--/URGENT/,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-18 16:25:06,139249.41,DEBIT,RTGS Dr-CNRBR604481668513-HDFC0004171-DIVYA ACHARYA-/NONE,ACH,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-19 14:49:39,14054.07,CREDIT,NEFT Cr-865717352527-ICIC0SF0002-INDUSTRIAL COMPONENTS INDIA--,NEFT,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-19 16:19:08,9402.79,CREDIT,IMPS BRN SALARY TRF BY-APPAREL MAKERS INDIA,IMPS,SALARY
86738991633,Metropolitan Bank,2024-01-19 18:25:47,7707.17,DEBIT,IMPS Dr-606865998946-RADHA PILLAI,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-20 15:15:10,36078.66,DEBIT,REVERSAL-RTGS Cr-ICICR143527958752-ICIC0000011-PHARMATECH I,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-22 13:05:19,12175.65,CREDIT,NEFT Cr-360500282530-ICIC0SF0002-COMMERCIAL VEHICLES LTD--,NEFT,SALARY
86738991633,Metropolitan Bank,2024-01-22 13:26:19,125960.8,CREDIT,RTGS Cr-ICICR944286600314-ICIC0000011-INDUSTRIAL COMPONENTS INDIA--/URGENT/,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-23 07:57:12,4274.48,DEBIT,Cash Withdrawal-RADHA ACHARYA,ACH,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-23 20:29:56,9407.54,DEBIT,IMPS Dr-880718533985-RAJESH ACHARYA,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-24 07:42:56,26999.62,CREDIT,NEFT Cr-785362280284-ICIC0SF0002-FINANCIAL PRODUCTS LTD--,NEFT,SALARY
86738991633,Metropolitan Bank,2024-01-24 16:37:24,84738.21,CREDIT,NEFT Cr-547078719184-ICIC0SF0002-PACKAGED GOODS LTD--,NEFT,SALARY
86738991633,Metropolitan Bank,2024-01-25 13:11:19,269414.7,CREDIT,RTGS Cr-ICICR248543861960-ICIC0000011-FOUNDATION PROJECTS LTD--/URGENT/,NETBANKING,SALARY
86738991633,Metropolitan Bank,2024-01-25 15:08:51,844.11,CREDIT,UPI/CR/776370737260/VISHNU BHAT/SENT-TRANSFER FROM 6387173132,UPI,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-27 07:41:48,244110.81,DEBIT,Chq Paid-MICR Inward Clearing-KRISHNA NAIDU-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-27 11:30:15,621746.8,CREDIT,RTGS Cr-ICICR619908976265-ICIC0000011-RESIDENTIAL PROJECTS LTD--/URGENT/,NETBANKING,SALARY
86738991633,Metropolitan Bank,2024-01-29 13:20:41,366462.43,DEBIT,RTGS Dr-CNRBR737920999044-HDFC0004171-VENKATESH HEGDE-/NONE,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-29 13:25:54,74870.76,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), BRIDGE ENGINEERING CO",CHQ,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-29 14:25:05,207342.52,DEBIT,RTGS Dr-CNRBR971205738776-HDFC0004171-GANESH RAMAN-/NONE,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-29 16:24:06,85032.17,CREDIT,NEFT Cr-631616718447-ICIC0SF0002-APEX HEAVY INDUSTRIES--,NEFT,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-01-30 07:09:47,59801.56,CREDIT,NEFT Cr-168727328759-ICIC0SF0002-MINDWAVE CONSULTING--,NEFT,SALARY
86738991633,Metropolitan Bank,2024-01-30 12:45:14,48235.98,DEBIT,IMPS Dr-174302417870-BHARATH VARMA,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-01-31 06:14:07,84451.42,CREDIT,IMPS BRN SALARY TRF BY-FINANCIAL PRODUCTS LTD,IMPS,SALARY
86738991633,Metropolitan Bank,2024-01-31 14:08:02,30772.68,CREDIT,IMPS BRN SALARY TRF BY-LIFELINE PHARMACEUTICAL,IMPS,SALARY
86738991633,Metropolitan Bank,2024-01-31 16:45:59,17067.23,DEBIT,ATM WDL-ATM CASH 38916,POS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-01 15:44:34,73972.12,CREDIT,NEFT Cr-541947729739-ICIC0SF0002-DATABRIDGE INFOTECH--,NEFT,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-02 12:20:54,278642.53,CREDIT,NEFT Cr-920089575057-ICIC0SF0002-LOAN FINANCE CORP--,NEFT,SALARY
86738991633,Metropolitan Bank,2024-02-02 16:59:49,196409.97,DEBIT,NEFT Dr-441384970205-HDFC0009038-SRINIVAS KRISHNAN,NEFT,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-02 20:02:18,1042391.91,CREDIT,RTGS Cr-ICICR480456598322-ICIC0000011-MEDCARE LABORATORIES--/URGENT/,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-03 10:12:42,861973.98,CREDIT,NEFT Cr-954119874564-ICIC0SF0002-RESIDENTIAL PROJECTS LTD--,NEFT,SALARY
86738991633,Metropolitan Bank,2024-02-05 14:41:07,745896.15,DEBIT,Chq Paid-MICR Inward Clearing-KARTHIK PRASAD-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-05 20:44:33,136138.07,DEBIT,IMPS Dr-427619623247-SUMA NAIR,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-06 14:19:32,588531.56,DEBIT,NEFT Dr-507958649901-HDFC0009038-MADHAVAN RAMAN,NEFT,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-06 16:55:07,244011.14,DEBIT,NEFT Dr-917434108900-HDFC0009038-SUMA VENKAT,NEFT,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-07 10:43:05,124008.46,CREDIT,NEFT Cr-948958572870-ICIC0SF0002-REALTY VENTURES LTD--,NEFT,SALARY
86738991633,Metropolitan Bank,2024-02-07 11:57:45,17082.4,DEBIT,ATM WDL-ATM CASH 15262,POS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-07 13:13:34,7232.06,DEBIT,ATM WDL-ATM CASH 64596,POS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-08 06:43:42,253899.38,CREDIT,NEFT Cr-783439337534-ICIC0SF0002-VITALITY MEDICINES LTD--,NEFT,SALARY
86738991633,Metropolitan Bank,2024-02-08 14:29:23,91356.57,CREDIT,CASH-BNA-SELF-PRIYA ACHARYA,ACH,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-09 14:07:04,118756.51,DEBIT,IMPS Dr-991874835004-MADHAVAN SHETTY,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-09 15:48:08,2121.67,DEBIT,ATM WDL-ATM CASH 19150,POS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-10 07:32:39,78756.92,DEBIT,IMPS Dr-103777557161-NANDINI NAIDU,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-10 12:32:15,54253.52,DEBIT,Cash Withdrawal-REVATHI KUMAR,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-10 12:43:21,854415.62,DEBIT,RTGS Dr-CNRBR894397001388-HDFC0004171-RAMESH SWAMY-/NONE,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-10 14:05:01,203202.94,DEBIT,RTGS Dr-CNRBR554877336546-HDFC0004171-ARJUN BALAJI-/NONE,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-10 15:20:02,47541.07,DEBIT,Chq Paid-MICR Inward Clearing-REVATHI MURTHY-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-10 16:13:05,23779.89,CREDIT,NEFT Cr-862621992988-ICIC0SF0002-ESTATE BUILDERS INDIA--,NEFT,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-10 19:58:18,19044.91,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), DELIVERY EXPRESS CORP",CHQ,SALARY
86738991633,Metropolitan Bank,2024-02-12 07:53:51,8930.47,DEBIT,IMPS Dr-537819374002-VISHNU VENKAT,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-12 11:28:52,31494.4,DEBIT,NEFT Dr-770069529863-HDFC0009038-DIVYA PRASAD,NEFT,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-13 11:12:20,1329.03,CREDIT,CASH-BNA-SELF-KARTHIK PILLAI,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-15 06:19:44,33239.4,CREDIT,NEFT Cr-597003421021-ICIC0SF0002-RETAIL COMMERCE INDIA--,NEFT,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-15 15:28:35,25602.21,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), REALTY VENTURES LTD",CHQ,SALARY
86738991633,Metropolitan Bank,2024-02-15 19:20:43,3359.74,CREDIT,CASH-BNA-SELF-DIVYA BHAT,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-16 13:18:33,5584.66,CREDIT,UPI/CR/960015472870/RADHA RAMAN/SENT-TRANSFER FROM 7263694861,UPI,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-16 20:15:44,45202.74,DEBIT,Chq Paid-MICR Inward Clearing-DEEPA PRASAD-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-17 06:19:44,33239.4,DEBIT,REVERSAL-NEFT Cr-597003421021-ICIC0SF0002-RETAIL COMMERCE I,NEFT,SHOPPING
86738991633,Metropolitan Bank,2024-02-17 14:01:44,5291.15,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), MEDCARE LABORATORIES",CHQ,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-19 11:24:29,21428.89,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), INDUSTRIAL COMPONENTS INDIA",CHQ,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-19 11:27:12,22597.14,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), NETPULSE SYSTEMS",CHQ,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-19 14:57:07,27209.83,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), MONEY SERVICES LTD",CHQ,SALARY
86738991633,Metropolitan Bank,2024-02-19 16:42:40,11739.24,DEBIT,ATM WDL-ATM CASH 82682,POS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-20 11:00:39,3482.14,DEBIT,UPI/DR/697616476961/VISHNU PILLAI/UPI-TRANSFER TO 7835329167,UPI,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-21 10:39:40,6243.02,DEBIT,Cash Withdrawal-SRINIVAS KUMAR,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-23 10:14:24,17171.41,DEBIT,IMPS Dr-719917237011-MEERA VENKAT,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-23 14:53:11,22267.46,CREDIT,IMPS BRN SALARY TRF BY-CLOUDTECH SERVICES,IMPS,SALARY
86738991633,Metropolitan Bank,2024-02-23 18:01:15,12271.96,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), FINANCE SOLUTIONS INDIA",CHQ,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-24 14:55:42,2767.07,DEBIT,Cash Withdrawal-MEERA VARMA,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-26 15:01:56,73413.41,CREDIT,NEFT Cr-437011035172-ICIC0SF0002-RETAIL SOLUTIONS INDIA--,NEFT,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-26 15:45:39,17242.21,CREDIT,IMPS BRN SALARY TRF BY-WHOLESALE TRADERS LTD,IMPS,SALARY
86738991633,Metropolitan Bank,2024-02-27 13:51:29,16789.98,DEBIT,IMPS Dr-546648560361-GANESH SUBRAMANIAN,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-27 20:54:42,16179.96,CREDIT,CASH-BNA-SELF-PRAKASH KRISHNAN,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-02-28 10:02:20,35299.09,DEBIT,IMPS Dr-945749243812-BHARATH RAMAN,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-28 15:43:19,7523.01,DEBIT,ATM WDL-ATM CASH 35205,POS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-28 23:59:00,127.63,DEBIT,Service Charges-Statement Charges,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-28 23:59:00,188.35,DEBIT,Service Charges-Foreign Currency Markup,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-28 23:59:00,567.35,DEBIT,Service Charges-Demat Account AMC,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-02-29 10:39:55,17577.98,CREDIT,CASH-BNA-SELF-KRISHNA RAO,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-03-01 06:28:06,2477.26,DEBIT,UPI/DR/210062227627/REVATHI HEGDE/UPI-TRANSFER TO 6808160712,UPI,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-01 15:00:42,25083.65,CREDIT,IMPS BRN SALARY TRF BY-LOAN FINANCE CORP,IMPS,SALARY
86738991633,Metropolitan Bank,2024-03-01 21:43:58,76675.98,CREDIT,RTGS Cr-ICICR771384585971-ICIC0000011-HIGHWAY DEVELOPERS INDIA--/URGENT/,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-03-02 06:44:03,76033.02,DEBIT,NEFT Dr-591189152537-HDFC0009038-BHARATH RAMAN,NEFT,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-06 07:23:27,18492.76,CREDIT,CASH-BNA-SELF-BHARATH REDDY,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-03-09 06:25:19,51229.88,DEBIT,NEFT Dr-286199372341-HDFC0009038-SUBRAMANIAM KRISHNAN,NEFT,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-11 13:40:45,92831.91,CREDIT,NEFT Cr-250127650614-ICIC0SF0002-SHIPPING SERVICES INDIA--,NEFT,SALARY
86738991633,Metropolitan Bank,2024-03-12 21:19:32,48461.25,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), MONEY SERVICES LTD",CHQ,SALARY
86738991633,Metropolitan Bank,2024-03-13 13:03:52,164200.07,DEBIT,Chq Paid-MICR Inward Clearing-LAKSHMI NAIDU-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-14 11:18:04,93734.82,CREDIT,NEFT Cr-421539509579-ICIC0SF0002-NETPULSE SYSTEMS--,NEFT,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-03-14 15:08:13,61875.39,DEBIT,Chq Paid-MICR Inward Clearing-PRAKASH VARMA-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-14 15:34:52,28173.66,CREDIT,IMPS BRN SALARY TRF BY-TECHVISION SYSTEMS,IMPS,SALARY
86738991633,Metropolitan Bank,2024-03-15 12:38:58,111249.58,DEBIT,Chq Paid-MICR Inward Clearing-SUMA SHETTY-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-15 21:08:01,10927.91,CREDIT,IMPS BRN SALARY TRF BY-INFOCORE TECHNOLOGIES,IMPS,SALARY
86738991633,Metropolitan Bank,2024-03-15 21:46:07,5306.83,DEBIT,Cash Withdrawal-KARTHIK MURTHY,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-16 06:51:43,163669.7,CREDIT,RTGS Cr-ICICR503650184576-ICIC0000011-NETFORGE TECHNOLOGIES--/URGENT/,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-03-16 11:28:13,48376.87,CREDIT,IMPS BRN SALARY TRF BY-AUTOMOTIVE PARTS CORP,IMPS,SALARY
86738991633,Metropolitan Bank,2024-03-16 15:08:01,27512.86,DEBIT,IMPS Dr-184054471161-MEERA RAMAN,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-18 09:07:53,93275.23,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), COMMERCIAL VEHICLES LTD",CHQ,SALARY
86738991633,Metropolitan Bank,2024-03-18 12:53:25,27540.3,CREDIT,CASH-BNA-SELF-MEERA ACHARYA,ACH,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-03-18 15:01:28,22894.35,DEBIT,IMPS Dr-203278536331-KRISHNA NAIDU,IMPS,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-18 19:02:56,150948.37,DEBIT,NEFT Dr-623123107417-HDFC0009038-KRISHNA PILLAI,NEFT,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-20 11:00:05,13037.78,CREDIT,UPI/CR/299859950574/BHARATH PRASAD/SENT-TRANSFER FROM 7596103756,UPI,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-03-22 11:56:51,136902.42,CREDIT,NEFT Cr-534775567268-ICIC0SF0002-FABRIC INDUSTRIES INDIA--,NEFT,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-03-22 12:48:10,35390.7,DEBIT,Chq Paid-MICR Inward Clearing-REVATHI SUBRAMANIAN-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-26 09:46:48,4402.93,CREDIT,IMPS BRN SALARY TRF BY-NETPULSE SYSTEMS,IMPS,SALARY
86738991633,Metropolitan Bank,2024-03-26 12:50:28,113374.8,DEBIT,NEFT Dr-722139783717-HDFC0009038-VISHNU RAMAN,NEFT,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-26 14:50:44,149424.41,CREDIT,RTGS Cr-ICICR571707141585-ICIC0000011-APPAREL MAKERS INDIA--/URGENT/,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-03-26 15:24:14,44233.75,CREDIT,NEFT Cr-479923933205-ICIC0SF0002-RESIDENTIAL PROJECTS LTD--,NEFT,SALARY
86738991633,Metropolitan Bank,2024-03-26 16:26:20,130394.87,DEBIT,NEFT Dr-775812905976-HDFC0009038-DIVYA VARMA,NEFT,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-27 16:13:13,238187.3,DEBIT,RTGS Dr-CNRBR731901098186-HDFC0004171-VENKATESH PILLAI-/NONE,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-27 16:50:48,43179.58,DEBIT,NEFT Dr-751589124811-HDFC0009038-KRISHNA REDDY,NEFT,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-28 06:21:11,9987.24,DEBIT,NEFT Dr-515200909237-HDFC0009038-PRAKASH BHAT,NEFT,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-28 14:44:20,25295.98,DEBIT,Chq Paid-MICR Inward Clearing-ADITYA PRASAD-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-28 23:59:00,310.58,DEBIT,Service Charges-Demat Account AMC,NETBANKING,GENERAL_DEBIT
86738991633,Metropolitan Bank,2024-03-30 06:19:43,509.21,CREDIT,CASH-BNA-SELF-KAVITHA PRASAD,NETBANKING,GENERAL_CREDIT
86738991633,Metropolitan Bank,2024-03-30 14:16:21,152.43,CREDIT,UPI/CR/687744464592/MADHAVAN RAO/SENT-TRANSFER FROM 9320634912,UPI,GENERAL_CREDIT
11447241261,Trustmark Bank,2024-01-01 11:30:10,16807.47,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), PROPERTY DEVELOPERS CORP",CHQ,SALARY
11447241261,Trustmark Bank,2024-01-01 11:33:05,33899.62,CREDIT,NEFT Cr-174220616991-ICIC0SF0002-WELLNESS BRANDS INDIA--,NEFT,GENERAL_CREDIT
11447241261,Trustmark Bank,2024-01-01 16:37:36,6966.21,CREDIT,CASH-BNA-SELF-SHANTI MURTHY,NETBANKING,GENERAL_CREDIT
11447241261,Trustmark Bank,2024-01-02 11:59:08,67651.4,DEBIT,NEFT Dr-726147170770-HDFC0009038-PRAKASH SUBRAMANIAN,NEFT,GENERAL_DEBIT
11447241261,Trustmark Bank,2024-01-02 15:12:06,19873.37,CREDIT,IMPS BRN SALARY TRF BY-LOAN FINANCE CORP,IMPS,SALARY
11447241261,Trustmark Bank,2024-01-02 15:44:53,9140.91,DEBIT,ATM WDL-ATM CASH 28162,POS,GENERAL_DEBIT
11447241261,Trustmark Bank,2024-01-02 18:41:30,5983.23,CREDIT,IMPS BRN SALARY TRF BY-TRANSPORT SYSTEMS CORP,IMPS,SALARY
11447241261,Trustmark Bank,2024-01-03 12:19:51,6663.39,CREDIT,CASH-BNA-SELF-RAJESH SHETTY,NETBANKING,GENERAL_CREDIT
11447241261,Trustmark Bank,2024-01-03 12:53:08,51161.09,DEBIT,NEFT Dr-403965328540-HDFC0009038-VISHNU VARMA,NEFT,GENERAL_DEBIT
11447241261,Trustmark Bank,2024-01-04 10:53:53,1598.44,DEBIT,ATM WDL-ATM CASH 56562,POS,GENERAL_DEBIT
11447241261,Trustmark Bank,2024-01-04 11:52:28,1415.99,DEBIT,Cash Withdrawal-SAVITHA BALAJI,NETBANKING,GENERAL_DEBIT
11447241261,Trustmark Bank,2024-01-04 15:53:07,1357.46,DEBIT,IMPS Dr-971339314308-SHANTI REDDY,IMPS,GENERAL_DEBIT
11447241261,Trustmark Bank,2024-01-06 10:22:36,24178.04,CREDIT,"By Clg:DEL ACCTS-CITI BANK N.A.(CIT), FREIGHT LOGISTICS LTD",CHQ,SALARY
11447241261,Trustmark Bank,2024-01-09 14:12:16,4682.27,DEBIT,Cash Withdrawal-KARTHIK SWAMY,NETBANKING,GENERAL_DEBIT
11447241261,Trustmark Bank,2024-01-09 16:18:35,7806.77,CREDIT,IMPS BRN SALARY TRF BY-RESIDENTIAL PROJECTS LTD,IMPS,SALARY
11447241261,Trustmark Bank,2024-01-10 12:01:12,29576.87,CREDIT,NEFT Cr-810348202493-ICIC0SF0002-INDUSTRIAL WORKS INDIA--,NEFT,GENERAL_CREDIT
11447241261,Trustmark Bank,2024-01-10 13:36:37,2759.12,DEBIT,Cash Withdrawal-DEEPA SHETTY,NETBANKING,GENERAL_DEBIT
11447241261,Trustmark Bank,2024-01-11 10:03:24,19099.1,DEBIT,ATM WDL-ATM CASH 61516,POS,GENERAL_DEBIT
11447241261,Trustmark Bank,2024-01-15 12:30:53,14996.69,DEBIT,ATM WDL-ATM CASH 42282,POS,GENERAL_DEBIT
11447241261,Trustmark Bank,2024-01-15 14:29:07,56011.11,DEBIT,Chq Paid-MICR Inward Clearing-RAMESH KRISHNAN-HDFC BANK LTD.,CHQ,GENERAL_DEBIT
11447241261,Trustmark Bank,2024-01-15 14:39:20,9115.35,CREDIT,NEFT Cr-197068208951-ICIC0SF0002-COMMERCE SOLUTIONS LTD--,NEFT,SALARY
